matchId;id;coverageLevel;date;time;localDate;localTime;week;numberOfPeriods;periodLength;lastUpdated;description;tournamentCalendar_id;tournamentCalendar_startDate;tournamentCalendar_endDate;tournamentCalendar_name;home_id;home_name;home_shortName;home_officialName;home_code;home_position;away_id;away_name;away_shortName;away_officialName;away_code;away_position;competition_id;competition_name;competition_knownName;competition_competitionCode;competition_competitionFormat;venueName;expandedMaxMinute;matchStatus
8d879ol25noswi79mfshf9rf8;8d879ol25noswi79mfshf9rf8;13;2026-02-21Z;17:15:00Z;2026-02-21;18:15:00;21;2;45;2026-03-01T09:51:07Z;Granada vs Barcelona;djelzk9437o7odzfkuo137das;2025-08-30Z;2026-05-31Z;2025/2026;2yt41edbtlrasj4t5nv3w64re;Granada;Granada;Granada CF;GRA;home;bop6aslxmwvzsapdxsw3xbvfg;Barcelona;Barcelona;FC Barcelona;BAR;away;5k620c7y6dlbmcm88dt3eb7t;Primera División Femenina;Primera División Femenina;PDF;Domestic league;Estadio Nuevo Los Cármenes;97;Played
