matchId;id;coverageLevel;date;time;localDate;localTime;week;numberOfPeriods;periodLength;lastUpdated;description;tournamentCalendar_id;tournamentCalendar_startDate;tournamentCalendar_endDate;tournamentCalendar_name;home_id;home_name;home_shortName;home_officialName;home_code;home_position;away_id;away_name;away_shortName;away_officialName;away_code;away_position;competition_id;competition_name;competition_knownName;competition_competitionCode;competition_competitionFormat;venueName;expandedMaxMinute;matchStatus
8cuardpf2jimws64c0qsc0xlg;8cuardpf2jimws64c0qsc0xlg;13;2026-02-22Z;15:00:00Z;2026-02-22;16:00:00;21;2;45;2026-02-22T17:34:40Z;Real Sociedad vs Espanyol;djelzk9437o7odzfkuo137das;2025-08-30Z;2026-05-31Z;2025/2026;9euoni3f3sh08tsplt2gh5dex;Real Sociedad;Real Sociedad;Real Sociedad de Fútbol;RSO;home;e572hd1tl54f2i5w6px2q7a0l;Espanyol;Espanyol;Reial Club Deportiu Espanyol;ESP;away;5k620c7y6dlbmcm88dt3eb7t;Primera División Femenina;Primera División Femenina;PDF;Domestic league;Instalaciones de Zubieta Z7;99;Played
