id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_Involved;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_Length;value_Angle;value_Zone;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_Chipped;value_Head;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_BlockedPass;value_DeletedEventType;value_Standing;value_NextEventThrowIn;value_ThrowIn;value_KeeperThrow;value_LayOff;value_Review;value_VarDelay;value_RefereeDelay;value_AwaitingOfficial'SDecision;value_RefereeDecisionConfirmed;value_ReviewedEventId;value_Var(Red)CardUpgrade;value_RelatedEventId;value_RefereeStop;value_OtherReason;value_InjuredPlayerId;value_Injury;value_NextEventGoalKick;value_GoalKick;value_Low;value_FlickOn;value_IntendedTackleTarget;value_IntentionalAssist;value_Assist;value_BoxDeepRight;value_GkY;value_RegularPlay;value_RightFooted;value_GoalmouthY;value_Assisted;value_GkX;value_GoalmouthZ;value_High;value_IndividualPlay;value_Hands;value_ParriedSafe;value_NotVisible;value_BlockedClearance;value_BlockedX;value_BoxCentre;value_Blocked;value_LowLeft;value_BlockedY;value_LeftFooted;value_DefBlock;value_OutOfPlay;value_Right;value_Left;value_CornerTaken;value_Cross;value_OutSwinger;value_HighRight;value_NotAssisted;value_OutOfBoxCentre;value_FromCorner;value_VarPenaltyNotAwarded;value_NotPastGoalLine;value_FirstTouch;value_Direct;value_Shove/Push;value_Foul;value_HighLeft;value_Indirect;value_FreeKickTaken;value_OverArm;value_AttemptedTackle;value_FastBreak;value_BoxLeft;value_BoxDeepLeft;value_LowCentre;value_GkKickFromHands;value_ShirtPull/Holding;value_SwitchOfPlay;value_Minutes;value_HighCentre;value_GkHoof;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_PlayersCaughtOffside;value_RecklessOffence;value_YellowCard;value_ThroughBall;value_Unchallenged;value_LowRight;value_SixYardBlocked;value_BigChance;value_SavedOffLine;value_LastLine;value_InSwinger;value_BlockedCross;value_SetPiece;value_CloseLeftAndHigh;value_TempBlocked;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2900879553;1;34;16;0;0;8zt8rrm6v5nccv01v6pef0r1o;1;0,0;0,0;2026-02-15T16:41:53.845Z;2026-02-15T17:27:32Z;[{'id': 6209205255, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 6209205251, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 6209205245, 'qualifierId': 44, 'value': '1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 6209205253, 'qualifierId': 194, 'value': '4bcef9sqkbml7b2jtqhbz602d'}, {'id': 6209205243, 'qualifierId': 30, 'value': '4bcef9sqkbml7b2jtqhbz602d, 2ac25gja4xuyp8xqe2uvdslqs, 7vtua260sxp339ie21any0zc9, d0i38pk78vbxoqz7x2rzz8cx6, 51t40jr0wwgmuya85pnhjgx2i, efxmnnjg8l00ns74d7nnloi22, 24qwx85sfxy0r8pld85w7tzze, 5adluw93r1tx4n3ta3wyhj7bp, cl94qe8su9mdjcijafr4gst4a, ent3o8sh6zn2mpe7m9p8q1sve, bdaicql6er9antum0eaar9x0q, 1bvbnq69gxx0nciovzzf6o8dm, 5de2lhx1gnd8ks8pmge8plb6d, 49klmhzbsmlxnkp2w60y66sph, c488qzg90zf43v7fro912z9t6, dej9w2n7m9uzfb12yozvly5pm, 4nvfy4deuo9cmsegz492aq2g9, 7njoaie052f065a469qkcg7is, b0623bg2k7c2chlsz1n32qk2c, bpntu6wc1knqwt1ilgbddri8k'}, {'id': 6209436611, 'qualifierId': 197, 'value': '31017'}, {'id': 6209205247, 'qualifierId': 59, 'value': '1, 23, 14, 3, 4, 5, 12, 6, 18, 20, 21, 13, 7, 9, 16, 17, 19, 22, 27, 41'}, {'id': 6209205249, 'qualifierId': 130, 'value': '10'}];;;;88615duwe4jthb5gb60g59nv8;Team set up;;;;;;31017,0;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;;;;;;;;;0;0;0;0;Madrid;0;;
2900883985;1;34;16;0;0;4vvf3sulx3a61fiyaarjdndjs;1;0,0;0,0;2026-02-15T16:46:04.446Z;2026-02-15T17:37:57Z;[{'id': 6209229953, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 6209229945, 'qualifierId': 30, 'value': '77pobry4mbh5wojka1ikgty7e, 24fopza4zrtm63pyjkl55beac, 5x93ra7unls3fac5gomibwel1, 3iangrthyltpl31m4v1qkgn2t, 1zlt1xabh07byc3u8oid9gdn8, 9jxxujnb2eoo7avj278ppnqvp, c3plg9ommu3i24xx3nfm6wbxm, fu9ab6roj0yeyr7c0tizygut, erixarzbmkelmcjsyz4s4mxas, 6i6zgplhzlmh16regzo5hyrit, 5kio1iodx7cq9i9p9kql1nuuh, 2ye5nuz91lydf7s9iy96346qc, 5gez27rqa4vdhazfrxw2b4o44, 9ld622ld2el1ql9vy2akchfit, eitv6t0xve84dgqlxutee0ys4, as46cuq3qee83uxgifxo0r88a, 47wzwvf5ksv7kdivj9ra96l0p, a9n40gt3bsw7j3cg8e8rmvswk, 8hlr276ut3utppvvxt2t3xmac'}, {'id': 6209229955, 'qualifierId': 194, 'value': '77pobry4mbh5wojka1ikgty7e'}, {'id': 6209229951, 'qualifierId': 130, 'value': '12'}, {'id': 6209229949, 'qualifierId': 59, 'value': '1, 14, 17, 5, 4, 19, 3, 16, 11, 23, 20, 30, 6, 7, 9, 21, 24, 26, 35'}, {'id': 6209436425, 'qualifierId': 197, 'value': '31118'}, {'id': 6209229947, 'qualifierId': 44, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 6209229957, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}];;;;88615duwe4jthb5gb60g59nv8;Team set up;;;;;;31118,0;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;;;;;;;;;0;0;0;0;Atlético Madrid;0;;
2900923785;2;32;1;0;0;8zt8rrm6v5nccv01v6pef0r1o;1;0,0;0,0;2026-02-15T17:31:00.048Z;2026-02-15T17:31:01Z;[{'id': 6209450689, 'qualifierId': 127, 'value': 'Right to Left'}];;;;88615duwe4jthb5gb60g59nv8;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;;;;;;;;;0;0;0;0;Madrid;0;;
2900923781;2;32;1;0;0;4vvf3sulx3a61fiyaarjdndjs;1;0,0;0,0;2026-02-15T17:31:00.048Z;2026-02-15T17:31:00Z;[{'id': 6209450669, 'qualifierId': 127, 'value': 'Left to Right'}];;;;88615duwe4jthb5gb60g59nv8;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;;;;;;;;;0;0;0;0;Atlético Madrid;0;;
2900923803;3;1;1;0;0;4vvf3sulx3a61fiyaarjdndjs;1;50,0;50,0;2026-02-15T17:31:00.049Z;2026-02-15T17:31:03Z;[{'id': 6209450795, 'qualifierId': 279, 'value': 'S'}, {'id': 6209450791, 'qualifierId': 212, 'value': '18.3'}, {'id': 6209450793, 'qualifierId': 213, 'value': '2.99'}, {'id': 6209450785, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209450789, 'qualifierId': 141, 'value': '54.0'}, {'id': 6209450787, 'qualifierId': 140, 'value': '32.8'}];6i6zgplhzlmh16regzo5hyrit;E. Nautnes;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;18,3;2,99;;54,0;32,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;32,8;54,0;;;;;;;0;0;0;0;Atlético Madrid;0;FW;1,0
2900923829;4;1;1;0;3;4vvf3sulx3a61fiyaarjdndjs;1;33,2;59,1;2026-02-15T17:31:03.464Z;2026-02-15T17:31:06Z;[{'id': 6209450977, 'qualifierId': 56, 'value': 'Left'}, {'id': 6209450983, 'qualifierId': 212, 'value': '40.0'}, {'id': 6209450979, 'qualifierId': 140, 'value': '68.2'}, {'id': 6209450981, 'qualifierId': 141, 'value': '82.4'}, {'id': 6209450985, 'qualifierId': 213, 'value': '0.41'}, {'id': 6209450975, 'qualifierId': 157}, {'id': 6209450987, 'qualifierId': 1}];c3plg9ommu3i24xx3nfm6wbxm;Esther Laborde;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;40,0;0,41;;82,4;68,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;68,2;82,4;;;;;;;0;0;0;3;Atlético Madrid;3;MC;1,0
2900923845;5;1;1;0;5;4vvf3sulx3a61fiyaarjdndjs;1;68,2;82,4;2026-02-15T17:31:05.936Z;2026-02-15T17:31:07Z;[{'id': 6209451073, 'qualifierId': 140, 'value': '58.4'}, {'id': 6209451079, 'qualifierId': 213, 'value': '3.01'}, {'id': 6209451071, 'qualifierId': 56, 'value': 'Left'}, {'id': 6209451077, 'qualifierId': 212, 'value': '10.4'}, {'id': 6209451075, 'qualifierId': 141, 'value': '84.4'}];5x93ra7unls3fac5gomibwel1;A. Poljak;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;10,4;3,01;;84,4;58,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;58,4;84,4;;;;;;;0;0;0;5;Atlético Madrid;5;DML;1,0
2900923853;6;1;1;0;7;4vvf3sulx3a61fiyaarjdndjs;0;58,4;84,4;2026-02-15T17:31:07.441Z;2026-02-15T17:31:07Z;[{'id': 6209451135, 'qualifierId': 212, 'value': '16.8'}, {'id': 6209451131, 'qualifierId': 140, 'value': '73.4'}, {'id': 6209451133, 'qualifierId': 141, 'value': '75.6'}, {'id': 6209451129, 'qualifierId': 56, 'value': 'Center'}, {'id': 6209451137, 'qualifierId': 213, 'value': '5.92'}, {'id': 6209451127, 'qualifierId': 155}];3iangrthyltpl31m4v1qkgn2t;Mônica;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;16,8;5,92;;75,6;73,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;73,4;75,6;;;;;;;0;0;0;7;Atlético Madrid;7;DC;1,0
2900923909;3;12;1;0;11;8zt8rrm6v5nccv01v6pef0r1o;1;23,8;23,6;2026-02-15T17:31:11.216Z;2026-02-15T17:31:13Z;[{'id': 6209451407, 'qualifierId': 141, 'value': '2.8'}, {'id': 6209451409, 'qualifierId': 212, 'value': '14.4'}, {'id': 6209451405, 'qualifierId': 140, 'value': '26.4'}, {'id': 6209451411, 'qualifierId': 213, 'value': '4.90'}, {'id': 6209451435, 'qualifierId': 15}, {'id': 6209451403, 'qualifierId': 56, 'value': 'Back'}];d0i38pk78vbxoqz7x2rzz8cx6;Andrea Medina;;88615duwe4jthb5gb60g59nv8;Clearance;;;;;;;;;;;14,4;4,9;;2,8;26,4;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;26,4;2,8;;;;;;;0;0;0;11;Madrid;11;DC;1,0
2900923959;4;1;1;0;13;8zt8rrm6v5nccv01v6pef0r1o;0;26,3;2,5;2026-02-15T17:31:13.150Z;2026-02-15T17:31:16Z;[{'id': 6209451679, 'qualifierId': 1}, {'id': 6209451677, 'qualifierId': 213, 'value': '0.62'}, {'id': 6209451667, 'qualifierId': 157}, {'id': 6209451673, 'qualifierId': 141, 'value': '24.1'}, {'id': 6209451669, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209451675, 'qualifierId': 212, 'value': '25.2'}, {'id': 6209451671, 'qualifierId': 140, 'value': '45.8'}];51t40jr0wwgmuya85pnhjgx2i;Lauren;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;25,2;0,62;;24,1;45,8;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;45,8;24,1;;;;;;;0;0;0;13;Madrid;13;DC;1,0
2900924007;7;44;1;0;15;4vvf3sulx3a61fiyaarjdndjs;1;54,2;75,9;2026-02-15T17:31:15.107Z;2026-02-15T17:32:08Z;[{'id': 6209451963, 'qualifierId': 233, 'value': '5'}, {'id': 6209451917, 'qualifierId': 286}, {'id': 6209451915, 'qualifierId': 56, 'value': 'Center'}];5x93ra7unls3fac5gomibwel1;A. Poljak;;88615duwe4jthb5gb60g59nv8;Aerial;;;;;;;;;;;;;;;;;;;;5,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;;;;;;;;;0;0;0;15;Atlético Madrid;15;DML;1,0
2900923967;5;44;1;0;15;8zt8rrm6v5nccv01v6pef0r1o;0;45,8;24,1;2026-02-15T17:31:15.108Z;2026-02-15T17:32:09Z;[{'id': 6209451983, 'qualifierId': 233, 'value': '7'}, {'id': 6209451715, 'qualifierId': 285}, {'id': 6209451713, 'qualifierId': 56, 'value': 'Back'}];24qwx85sfxy0r8pld85w7tzze;K. Kühl;;88615duwe4jthb5gb60g59nv8;Aerial;;;;;;;;;;;;;;;;;;;;7,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;;;;;;;;;0;0;0;15;Madrid;15;MC;1,0
2900924017;8;1;1;0;15;4vvf3sulx3a61fiyaarjdndjs;0;54,2;75,9;2026-02-15T17:31:15.400Z;2026-02-15T17:32:22Z;[{'id': 6209452023, 'qualifierId': 140, 'value': '66.0'}, {'id': 6209452025, 'qualifierId': 141, 'value': '77.0'}, {'id': 6209452021, 'qualifierId': 56, 'value': 'Center'}, {'id': 6209452019, 'qualifierId': 3}, {'id': 6209452029, 'qualifierId': 213, 'value': '0.06'}, {'id': 6209452027, 'qualifierId': 212, 'value': '12.4'}];5x93ra7unls3fac5gomibwel1;A. Poljak;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;12,4;0,06;;77,0;66,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;66,0;77,0;;;;;;;0;0;0;15;Atlético Madrid;15;DML;1,0
2900923991;6;1;1;0;17;8zt8rrm6v5nccv01v6pef0r1o;0;39,0;38,3;2026-02-15T17:31:17.211Z;2026-02-15T17:31:20Z;[{'id': 6209452071, 'qualifierId': 286}, {'id': 6209451843, 'qualifierId': 213, 'value': '0.31'}, {'id': 6209451841, 'qualifierId': 212, 'value': '4.0'}, {'id': 6209451835, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209452067, 'qualifierId': 233, 'value': '9'}, {'id': 6209451839, 'qualifierId': 141, 'value': '40.1'}, {'id': 6209451837, 'qualifierId': 140, 'value': '42.6'}, {'id': 6209452065, 'qualifierId': 236}];5adluw93r1tx4n3ta3wyhj7bp;V. Bøe Risa;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;4,0;0,31;;40,1;42,6;;;;;9,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;42,6;40,1;;;;;;;0;0;0;17;Madrid;17;MC;1,0
2900924021;9;74;1;0;17;4vvf3sulx3a61fiyaarjdndjs;1;57,4;59,9;2026-02-15T17:31:17.212Z;2026-02-15T18:21:43Z;[{'id': 6209452045, 'qualifierId': 285}, {'id': 6209452043, 'qualifierId': 56, 'value': 'Center'}, {'id': 6209452087, 'qualifierId': 233, 'value': '6'}];5x93ra7unls3fac5gomibwel1;A. Poljak;;88615duwe4jthb5gb60g59nv8;Blocked Pass;;;;;;;;;;;;;;;;;;;;6,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;;;;;;;;;0;0;0;17;Atlético Madrid;17;DML;1,0
2900924035;10;1;1;0;21;4vvf3sulx3a61fiyaarjdndjs;0;67,0;68,5;2026-02-15T17:31:21.952Z;2026-02-15T17:31:22Z;[{'id': 6209452137, 'qualifierId': 213, 'value': '0.14'}, {'id': 6209452131, 'qualifierId': 140, 'value': '72.5'}, {'id': 6209452135, 'qualifierId': 212, 'value': '5.8'}, {'id': 6209452129, 'qualifierId': 56, 'value': 'Center'}, {'id': 6209452133, 'qualifierId': 141, 'value': '69.7'}];c3plg9ommu3i24xx3nfm6wbxm;Esther Laborde;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;5,8;0,14;;69,7;72,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;72,5;69,7;;;;;;;0;0;0;21;Atlético Madrid;21;MC;1,0
2900924099;7;61;1;0;25;8zt8rrm6v5nccv01v6pef0r1o;1;39,5;49,3;2026-02-15T17:31:25.396Z;2026-02-15T17:31:25Z;[{'id': 6209452443, 'qualifierId': 56, 'value': 'Back'}];51t40jr0wwgmuya85pnhjgx2i;Lauren;;88615duwe4jthb5gb60g59nv8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;;;;;;;;;0;0;0;25;Madrid;25;DC;1,0
2900924105;8;49;1;0;26;8zt8rrm6v5nccv01v6pef0r1o;1;32,1;32,7;2026-02-15T17:31:26.885Z;2026-02-15T17:31:27Z;[];bdaicql6er9antum0eaar9x0q;Fiamma Benítez;;88615duwe4jthb5gb60g59nv8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;;;;;;;;;0;0;0;26;Madrid;26;MC;1,0
2900924131;9;1;1;0;26;8zt8rrm6v5nccv01v6pef0r1o;1;32,1;32,7;2026-02-15T17:31:26.950Z;2026-02-15T17:31:28Z;[{'id': 6209452669, 'qualifierId': 213, 'value': '3.33'}, {'id': 6209452663, 'qualifierId': 140, 'value': '15.0'}, {'id': 6209452667, 'qualifierId': 212, 'value': '18.3'}, {'id': 6209452661, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209452665, 'qualifierId': 141, 'value': '27.7'}];bdaicql6er9antum0eaar9x0q;Fiamma Benítez;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;18,3;3,33;;27,7;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;15,0;27,7;;;;;;;0;0;0;26;Madrid;26;MC;1,0
2900924169;10;1;1;0;28;8zt8rrm6v5nccv01v6pef0r1o;1;15,0;27,7;2026-02-15T17:31:28.837Z;2026-02-15T17:31:31Z;[{'id': 6209452873, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209452879, 'qualifierId': 212, 'value': '15.5'}, {'id': 6209452881, 'qualifierId': 213, 'value': '2.16'}, {'id': 6209452875, 'qualifierId': 140, 'value': '6.8'}, {'id': 6209452877, 'qualifierId': 141, 'value': '46.7'}];51t40jr0wwgmuya85pnhjgx2i;Lauren;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;15,5;2,16;;46,7;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;6,8;46,7;;;;;;;0;0;0;28;Madrid;28;DC;1,0
2900924259;11;1;1;0;31;8zt8rrm6v5nccv01v6pef0r1o;1;6,7;48,1;2026-02-15T17:31:31.366Z;2026-02-15T17:31:38Z;[{'id': 6209453345, 'qualifierId': 140, 'value': '14.9'}, {'id': 6209453347, 'qualifierId': 141, 'value': '73.0'}, {'id': 6209453351, 'qualifierId': 213, 'value': '1.10'}, {'id': 6209453343, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209453349, 'qualifierId': 212, 'value': '19.0'}];4bcef9sqkbml7b2jtqhbz602d;Lola Gallardo;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;19,0;1,1;;73,0;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;14,9;73,0;;;;;;;0;0;0;31;Madrid;31;GK;1,0
2900924325;12;1;1;0;38;8zt8rrm6v5nccv01v6pef0r1o;1;22,2;74,2;2026-02-15T17:31:38.078Z;2026-02-15T17:31:41Z;[{'id': 6209453649, 'qualifierId': 213, 'value': '0.34'}, {'id': 6209453643, 'qualifierId': 140, 'value': '53.8'}, {'id': 6209453651, 'qualifierId': 1}, {'id': 6209453645, 'qualifierId': 141, 'value': '91.5'}, {'id': 6209453647, 'qualifierId': 212, 'value': '35.2'}, {'id': 6209453641, 'qualifierId': 56, 'value': 'Left'}];d0i38pk78vbxoqz7x2rzz8cx6;Andrea Medina;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;35,2;0,34;;91,5;53,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;53,8;91,5;;;;;;;0;0;0;38;Madrid;38;DC;1,0
2900924347;13;1;1;0;41;8zt8rrm6v5nccv01v6pef0r1o;1;56,7;92,4;2026-02-15T17:31:41.556Z;2026-02-15T17:31:42Z;[{'id': 6209453771, 'qualifierId': 212, 'value': '17.6'}, {'id': 6209453769, 'qualifierId': 141, 'value': '82.0'}, {'id': 6209453773, 'qualifierId': 213, 'value': '3.55'}, {'id': 6209453767, 'qualifierId': 140, 'value': '41.3'}, {'id': 6209453765, 'qualifierId': 56, 'value': 'Back'}];7vtua260sxp339ie21any0zc9;Rosa Otermín;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;17,6;3,55;;82,0;41,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;41,3;82,0;;;;;;;0;0;0;41;Madrid;41;DL;1,0
